CustomerKey,CustomerCode,FirstName,LastName,FullName,Gender,BirthDate,JoinDate,CustomerSegment,GeographyKey,EmailHighCardinality,IsNewsletterSubscriber
221,C000221,Noah,Garcia,Noah Garcia,M,1969-12-28,2023-07-02,Consumer,6,noah.garcia.221@example.com,False
222,C000222,Piotr,Jansen,Piotr Jansen,M,1958-11-19,2020-10-09,Small Business,30,piotr.jansen.222@example.com,False
223,C000223,Julia,Rossi,Julia Rossi,F,1981-01-28,2020-06-14,VIP,25,julia.rossi.223@example.com,True
224,C000224,Sofia,Garcia,Sofia Garcia,M,2000-03-25,2024-07-05,Corporate,30,sofia.garcia.224@example.com,True
225,C000225,Anna,Jansen,Anna Jansen,Unknown,1972-04-25,2020-10-11,Corporate,4,anna.jansen.225@example.com,False
226,C000226,Sofia,Nilsson,Sofia Nilsson,M,1982-11-14,2023-04-11,Consumer,6,sofia.nilsson.226@example.com,True
227,C000227,Hugo,Kowalski,Hugo Kowalski,Unknown,1975-09-07,2021-12-22,Corporate,13,hugo.kowalski.227@example.com,True
228,C000228,Marco,Smith,Marco Smith,F,1961-07-17,2022-01-25,Consumer,23,marco.smith.228@example.com,True
229,C000229,Kasia,Martin,Kasia Martin,Unknown,1988-10-17,2023-06-28,VIP,19,kasia.martin.229@example.com,True
230,C000230,Hugo,Wojcik,Hugo Wojcik,F,1967-03-26,2020-12-23,Consumer,32,hugo.wojcik.230@example.com,False
231,C000231,Anna,Nilsson,Anna Nilsson,M,1987-03-04,2021-03-08,Small Business,14,anna.nilsson.231@example.com,True
232,C000232,Filip,Kowalski,Filip Kowalski,F,1993-01-22,2021-10-23,Corporate,35,filip.kowalski.232@example.com,True
233,C000233,Piotr,Novak,Piotr Novak,Unknown,1971-08-23,2022-09-22,Corporate,25,piotr.novak.233@example.com,True
234,C000234,Piotr,Brown,Piotr Brown,M,1988-05-20,2021-01-26,Small Business,27,piotr.brown.234@example.com,True
235,C000235,Marco,Nowak,Marco Nowak,M,1961-08-07,2021-06-01,Small Business,8,marco.nowak.235@example.com,False
236,C000236,Tomas,Rossi,Tomas Rossi,Unknown,1965-01-18,2021-10-10,Small Business,23,tomas.rossi.236@example.com,True
237,C000237,Anna,Brown,Anna Brown,F,1960-02-27,2023-03-01,Small Business,1,anna.brown.237@example.com,False
238,C000238,Piotr,Klein,Piotr Klein,M,1971-11-08,2022-05-20,Consumer,5,piotr.klein.238@example.com,True
239,C000239,Jan,Lewandowski,Jan Lewandowski,M,1973-06-26,2021-11-09,Corporate,12,jan.lewandowski.239@example.com,True
240,C000240,Anna,Lewandowski,Anna Lewandowski,M,1963-11-21,2023-05-15,Small Business,3,anna.lewandowski.240@example.com,False
241,C000241,Marta,Garcia,Marta Garcia,M,1976-03-04,2023-02-14,Consumer,18,marta.garcia.241@example.com,True
242,C000242,Tomas,Brown,Tomas Brown,F,1965-02-05,2020-05-19,Consumer,31,tomas.brown.242@example.com,False
243,C000243,Lena,Brown,Lena Brown,Unknown,1983-03-20,2022-12-13,Consumer,31,lena.brown.243@example.com,False
244,C000244,Marek,Klein,Marek Klein,F,1986-02-14,2021-01-09,Consumer,9,marek.klein.244@example.com,True
245,C000245,Lena,Martin,Lena Martin,Unknown,1991-04-22,2021-06-13,Consumer,34,lena.martin.245@example.com,False
246,C000246,Tomas,Brown,Tomas Brown,F,2001-04-16,2023-03-11,Small Business,7,tomas.brown.246@example.com,False
247,C000247,Anna,Brown,Anna Brown,F,1965-09-28,2023-06-20,Consumer,4,anna.brown.247@example.com,False
248,C000248,Lucia,Rossi,Lucia Rossi,M,1958-09-08,2022-08-01,Small Business,16,lucia.rossi.248@example.com,True
249,C000249,Lena,Jansen,Lena Jansen,M,1960-08-15,2021-10-13,Corporate,29,lena.jansen.249@example.com,True
250,C000250,Tomas,Kowalski,Tomas Kowalski,Unknown,1990-09-01,2020-03-13,VIP,26,tomas.kowalski.250@example.com,False
251,C000251,Adam,Muller,Adam Muller,F,1996-11-15,2023-01-31,Small Business,33,adam.muller.251@example.com,False
252,C000252,Adam,Wojcik,Adam Wojcik,Unknown,1994-10-16,2022-01-12,Consumer,22,adam.wojcik.252@example.com,True
253,C000253,Anna,Garcia,Anna Garcia,Unknown,1977-11-26,2024-04-03,Consumer,15,anna.garcia.253@example.com,True
254,C000254,Marek,Smith,Marek Smith,M,2000-12-24,2021-06-15,Corporate,11,marek.smith.254@example.com,True
255,C000255,Emma,Jansen,Emma Jansen,F,1967-12-11,2024-01-09,Small Business,26,emma.jansen.255@example.com,False
256,C000256,Kasia,Jansen,Kasia Jansen,F,1997-10-17,2024-06-03,Consumer,8,kasia.jansen.256@example.com,True
257,C000257,Lena,Jansen,Lena Jansen,Unknown,1987-03-23,2021-05-09,Small Business,28,lena.jansen.257@example.com,True
258,C000258,Julia,Klein,Julia Klein,M,1979-07-20,2021-06-14,Consumer,21,julia.klein.258@example.com,True
259,C000259,Kasia,Wojcik,Kasia Wojcik,M,1963-03-14,2023-03-10,Small Business,19,kasia.wojcik.259@example.com,False
260,C000260,Adam,Brown,Adam Brown,Unknown,1968-04-07,2021-11-18,Consumer,21,adam.brown.260@example.com,False
261,C000261,Julia,Novak,Julia Novak,M,1999-11-11,2020-08-28,Corporate,12,julia.novak.261@example.com,False
262,C000262,Adam,Rossi,Adam Rossi,M,1982-01-17,2021-11-04,Consumer,27,adam.rossi.262@example.com,False
263,C000263,Ola,Wojcik,Ola Wojcik,F,1965-05-22,2022-02-13,Corporate,13,ola.wojcik.263@example.com,True
264,C000264,Jan,Garcia,Jan Garcia,F,1983-02-20,2022-09-20,Corporate,35,jan.garcia.264@example.com,False
265,C000265,Julia,Wojcik,Julia Wojcik,M,1999-05-23,2020-05-27,Consumer,16,julia.wojcik.265@example.com,False
266,C000266,Adam,Kowalski,Adam Kowalski,F,1955-12-09,2023-12-02,Small Business,21,adam.kowalski.266@example.com,False
267,C000267,Lena,Novak,Lena Novak,M,2002-10-07,2020-11-29,Consumer,24,lena.novak.267@example.com,False
268,C000268,Lukas,Smith,Lukas Smith,M,2002-09-04,2021-03-04,Consumer,5,lukas.smith.268@example.com,True
269,C000269,Lena,Lewandowski,Lena Lewandowski,F,1971-01-11,2021-07-25,Consumer,11,lena.lewandowski.269@example.com,True
270,C000270,Filip,Lewandowski,Filip Lewandowski,Unknown,1997-05-16,2022-12-31,Consumer,4,filip.lewandowski.270@example.com,False
271,C000271,Julia,Muller,Julia Muller,F,1966-09-03,2022-08-18,Consumer,21,julia.muller.271@example.com,False
272,C000272,Hugo,Muller,Hugo Muller,M,1968-11-11,2023-02-04,Consumer,6,hugo.muller.272@example.com,False
273,C000273,Marek,Novak,Marek Novak,M,2003-11-01,2023-08-15,Consumer,34,marek.novak.273@example.com,False
274,C000274,Jan,Brown,Jan Brown,M,1975-07-26,2023-11-06,Consumer,16,jan.brown.274@example.com,True
275,C000275,Hugo,Novak,Hugo Novak,Unknown,1987-08-16,2023-07-18,Consumer,34,hugo.novak.275@example.com,False
276,C000276,Lukas,Wojcik,Lukas Wojcik,F,1989-09-01,2020-08-12,Corporate,7,lukas.wojcik.276@example.com,False
277,C000277,Piotr,Muller,Piotr Muller,Unknown,1989-12-24,2022-04-09,Small Business,28,piotr.muller.277@example.com,True
278,C000278,Anna,Jansen,Anna Jansen,F,2000-06-02,2022-03-03,Consumer,10,anna.jansen.278@example.com,True
279,C000279,Lena,Lewandowski,Lena Lewandowski,Unknown,1969-05-14,2023-06-11,Consumer,5,lena.lewandowski.279@example.com,True
280,C000280,Piotr,Novak,Piotr Novak,Unknown,1955-11-24,2020-08-15,Corporate,25,piotr.novak.280@example.com,False
281,C000281,Hugo,Klein,Hugo Klein,Unknown,1987-02-10,2021-06-27,Consumer,5,hugo.klein.281@example.com,False
282,C000282,Eva,Dubois,Eva Dubois,F,1997-01-16,2024-07-21,Consumer,29,eva.dubois.282@example.com,True
283,C000283,Marco,Brown,Marco Brown,F,1964-05-22,2021-11-12,Corporate,35,marco.brown.283@example.com,False
284,C000284,Jan,Kowalski,Jan Kowalski,F,1991-10-13,2023-07-26,Consumer,8,jan.kowalski.284@example.com,False
285,C000285,Emma,Dubois,Emma Dubois,F,1996-09-05,2022-08-01,Corporate,23,emma.dubois.285@example.com,True
286,C000286,Lukas,Brown,Lukas Brown,M,1991-01-28,2022-12-22,Corporate,8,lukas.brown.286@example.com,True
287,C000287,Ola,Nowak,Ola Nowak,M,1967-12-19,2022-06-29,Consumer,5,ola.nowak.287@example.com,False
288,C000288,Marco,Nilsson,Marco Nilsson,M,1959-04-11,2023-03-02,Corporate,7,marco.nilsson.288@example.com,True
289,C000289,Lena,Nilsson,Lena Nilsson,M,1978-06-14,2021-07-22,Consumer,10,lena.nilsson.289@example.com,True
290,C000290,Ola,Lewandowski,Ola Lewandowski,M,1978-03-22,2021-10-22,Consumer,28,ola.lewandowski.290@example.com,True
291,C000291,Marek,Novak,Marek Novak,M,1961-03-21,2020-10-04,Small Business,20,marek.novak.291@example.com,True
292,C000292,Emma,Rossi,Emma Rossi,F,2001-11-03,2020-05-21,Small Business,35,emma.rossi.292@example.com,False
293,C000293,Lena,Muller,Lena Muller,M,1957-09-09,2023-07-04,Corporate,26,lena.muller.293@example.com,True
294,C000294,Noah,Klein,Noah Klein,F,2004-10-24,2021-03-25,Consumer,26,noah.klein.294@example.com,False
295,C000295,Hugo,Novak,Hugo Novak,Unknown,1955-11-08,2020-07-21,Consumer,26,hugo.novak.295@example.com,True
296,C000296,Marek,Garcia,Marek Garcia,F,1957-04-25,2021-12-07,Consumer,10,marek.garcia.296@example.com,True
297,C000297,Julia,Klein,Julia Klein,F,1978-07-16,2020-12-27,VIP,14,julia.klein.297@example.com,True
298,C000298,Ola,Lewandowski,Ola Lewandowski,F,2002-05-19,2023-09-03,Consumer,34,ola.lewandowski.298@example.com,True
299,C000299,Julia,Rossi,Julia Rossi,M,1979-04-17,2022-11-04,Consumer,5,julia.rossi.299@example.com,False
300,C000300,Julia,Klein,Julia Klein,Unknown,1963-08-06,2021-10-15,Corporate,1,julia.klein.300@example.com,True
301,C000301,Lukas,Garcia,Lukas Garcia,M,1993-12-27,2022-12-17,Small Business,12,lukas.garcia.301@example.com,False
302,C000302,Marek,Jansen,Marek Jansen,F,1968-10-06,2022-06-29,Consumer,31,marek.jansen.302@example.com,True
303,C000303,Sofia,Brown,Sofia Brown,F,1987-01-19,2021-11-26,Consumer,11,sofia.brown.303@example.com,True
304,C000304,Filip,Nilsson,Filip Nilsson,F,1995-01-24,2021-07-20,Consumer,26,filip.nilsson.304@example.com,False
305,C000305,Marek,Smith,Marek Smith,F,1969-07-20,2024-11-13,Corporate,31,marek.smith.305@example.com,False
306,C000306,Lucia,Klein,Lucia Klein,M,1984-10-19,2023-02-05,Consumer,11,lucia.klein.306@example.com,True
307,C000307,Julia,Lewandowski,Julia Lewandowski,Unknown,1987-11-14,2020-07-10,Consumer,13,julia.lewandowski.307@example.com,False
308,C000308,Adam,Novak,Adam Novak,Unknown,2003-02-03,2021-05-19,Consumer,3,adam.novak.308@example.com,True
309,C000309,Julia,Dubois,Julia Dubois,F,1978-01-23,2022-12-03,Small Business,28,julia.dubois.309@example.com,False
310,C000310,Hugo,Nilsson,Hugo Nilsson,F,2002-12-19,2024-02-11,Consumer,25,hugo.nilsson.310@example.com,False
311,C000311,Marco,Nilsson,Marco Nilsson,Unknown,1989-07-09,2021-07-03,Corporate,6,marco.nilsson.311@example.com,True
312,C000312,Piotr,Novak,Piotr Novak,M,1955-07-21,2023-03-13,Consumer,34,piotr.novak.312@example.com,True
313,C000313,Ola,Lewandowski,Ola Lewandowski,Unknown,1989-07-19,2022-07-10,Consumer,17,ola.lewandowski.313@example.com,True
314,C000314,Lukas,Garcia,Lukas Garcia,Unknown,1990-09-16,2023-01-05,Consumer,31,lukas.garcia.314@example.com,False
315,C000315,Piotr,Martin,Piotr Martin,F,1969-08-26,2020-12-12,Consumer,9,piotr.martin.315@example.com,True
316,C000316,Adam,Nilsson,Adam Nilsson,M,1999-11-23,2022-10-04,VIP,22,adam.nilsson.316@example.com,True
317,C000317,Sofia,Jansen,Sofia Jansen,F,1993-07-03,2023-04-19,Consumer,6,sofia.jansen.317@example.com,False
318,C000318,Eva,Nilsson,Eva Nilsson,F,1996-09-10,2020-04-30,Corporate,25,eva.nilsson.318@example.com,False
319,C000319,Julia,Rossi,Julia Rossi,Unknown,1967-01-26,2023-03-09,Corporate,13,julia.rossi.319@example.com,False
320,C000320,Hugo,Muller,Hugo Muller,M,1996-01-06,2023-04-23,Consumer,3,hugo.muller.320@example.com,True
321,C000321,Julia,Kowalski,Julia Kowalski,M,2002-12-03,2024-10-30,Corporate,13,julia.kowalski.321@example.com,False
322,C000322,Hugo,Lewandowski,Hugo Lewandowski,M,1972-04-20,2024-01-03,Corporate,23,hugo.lewandowski.322@example.com,True
323,C000323,Julia,Nowak,Julia Nowak,F,1990-02-17,2023-01-31,Small Business,27,julia.nowak.323@example.com,False
324,C000324,Lena,Rossi,Lena Rossi,F,1999-08-13,2023-02-19,Corporate,35,lena.rossi.324@example.com,False
325,C000325,Kasia,Klein,Kasia Klein,F,1992-01-16,2023-02-14,Consumer,30,kasia.klein.325@example.com,False
326,C000326,Noah,Wojcik,Noah Wojcik,F,1975-07-12,2023-07-24,Corporate,15,noah.wojcik.326@example.com,True
327,C000327,Marta,Dubois,Marta Dubois,Unknown,1998-12-27,2021-06-20,Small Business,19,marta.dubois.327@example.com,False
328,C000328,Emma,Klein,Emma Klein,M,1991-05-06,2020-12-22,Corporate,23,emma.klein.328@example.com,True
329,C000329,Ola,Muller,Ola Muller,F,1969-04-27,2023-04-20,Small Business,16,ola.muller.329@example.com,True
330,C000330,Marek,Nilsson,Marek Nilsson,M,1955-09-02,2022-04-30,Corporate,6,marek.nilsson.330@example.com,False
331,C000331,Marek,Smith,Marek Smith,Unknown,2003-09-09,2022-02-17,Consumer,18,marek.smith.331@example.com,False
332,C000332,Marek,Novak,Marek Novak,M,1957-09-12,2021-11-16,VIP,28,marek.novak.332@example.com,False
333,C000333,Lucia,Martin,Lucia Martin,Unknown,1955-01-22,2023-07-17,Consumer,30,lucia.martin.333@example.com,True
334,C000334,Lukas,Novak,Lukas Novak,M,1971-04-09,2022-08-09,Consumer,17,lukas.novak.334@example.com,False
335,C000335,Hugo,Garcia,Hugo Garcia,F,1980-05-15,2024-09-13,VIP,27,hugo.garcia.335@example.com,False
336,C000336,Ola,Wojcik,Ola Wojcik,F,1970-09-14,2021-09-27,Consumer,7,ola.wojcik.336@example.com,False
337,C000337,Marek,Wojcik,Marek Wojcik,Unknown,1955-03-14,2021-05-10,Consumer,10,marek.wojcik.337@example.com,False
338,C000338,Marco,Rossi,Marco Rossi,Unknown,1990-10-02,2021-06-10,Consumer,32,marco.rossi.338@example.com,True
339,C000339,Marek,Lewandowski,Marek Lewandowski,M,1995-02-15,2021-10-16,Consumer,17,marek.lewandowski.339@example.com,False
340,C000340,Hugo,Kowalski,Hugo Kowalski,Unknown,1981-02-12,2020-09-07,Corporate,17,hugo.kowalski.340@example.com,False
341,C000341,Marco,Garcia,Marco Garcia,F,1975-11-17,2023-02-21,Consumer,12,marco.garcia.341@example.com,True
342,C000342,Lukas,Brown,Lukas Brown,M,1976-07-21,2023-06-28,Small Business,10,lukas.brown.342@example.com,True
343,C000343,Lucia,Muller,Lucia Muller,Unknown,1975-06-21,2022-09-07,Corporate,11,lucia.muller.343@example.com,True
344,C000344,Hugo,Martin,Hugo Martin,F,1992-09-15,2021-10-12,Small Business,29,hugo.martin.344@example.com,True
345,C000345,Ola,Martin,Ola Martin,M,1999-12-03,2022-05-07,Consumer,16,ola.martin.345@example.com,True
346,C000346,Adam,Kowalski,Adam Kowalski,F,1956-07-17,2020-04-28,Consumer,31,adam.kowalski.346@example.com,True
347,C000347,Marco,Muller,Marco Muller,F,1970-12-10,2021-06-20,Consumer,25,marco.muller.347@example.com,True
348,C000348,Hugo,Lewandowski,Hugo Lewandowski,M,1975-08-15,2022-08-05,Consumer,3,hugo.lewandowski.348@example.com,True
349,C000349,Lukas,Nilsson,Lukas Nilsson,M,1993-08-21,2023-01-25,Consumer,35,lukas.nilsson.349@example.com,False
350,C000350,Hugo,Jansen,Hugo Jansen,M,1989-04-26,2024-03-24,Consumer,20,hugo.jansen.350@example.com,True
351,C000351,Anna,Kowalski,Anna Kowalski,Unknown,1988-03-12,2023-10-30,Consumer,20,anna.kowalski.351@example.com,False
352,C000352,Marco,Kowalski,Marco Kowalski,F,2004-07-26,2022-06-24,Consumer,31,marco.kowalski.352@example.com,True
353,C000353,Eva,Muller,Eva Muller,M,1965-12-24,2022-05-18,Consumer,28,eva.muller.353@example.com,True
354,C000354,Julia,Wojcik,Julia Wojcik,Unknown,1994-12-22,2022-11-02,Corporate,16,julia.wojcik.354@example.com,False
355,C000355,Emma,Lewandowski,Emma Lewandowski,Unknown,1959-03-05,2021-10-23,Consumer,27,emma.lewandowski.355@example.com,False
356,C000356,Emma,Garcia,Emma Garcia,F,1956-03-02,2020-08-17,VIP,32,emma.garcia.356@example.com,True
357,C000357,Kasia,Martin,Kasia Martin,M,1955-04-03,2021-08-30,Consumer,9,kasia.martin.357@example.com,False
358,C000358,Hugo,Jansen,Hugo Jansen,F,1999-01-11,2022-08-06,Consumer,32,hugo.jansen.358@example.com,True
359,C000359,Marek,Smith,Marek Smith,F,1967-05-27,2021-01-01,VIP,35,marek.smith.359@example.com,False
360,C000360,Kasia,Muller,Kasia Muller,Unknown,2002-01-07,2021-03-28,Corporate,25,kasia.muller.360@example.com,True
361,C000361,Marco,Klein,Marco Klein,Unknown,1975-03-21,2020-03-13,Small Business,25,marco.klein.361@example.com,False
362,C000362,Marek,Brown,Marek Brown,F,1974-04-12,2023-01-29,Consumer,17,marek.brown.362@example.com,False
363,C000363,Lukas,Wojcik,Lukas Wojcik,F,1972-10-04,2022-04-03,VIP,1,lukas.wojcik.363@example.com,False
364,C000364,Filip,Smith,Filip Smith,F,1978-02-08,2024-05-12,Corporate,31,filip.smith.364@example.com,True
365,C000365,Jan,Garcia,Jan Garcia,F,1996-03-23,2021-02-05,Consumer,4,jan.garcia.365@example.com,True
366,C000366,Kasia,Martin,Kasia Martin,Unknown,1967-01-23,2022-12-14,Consumer,23,kasia.martin.366@example.com,False
367,C000367,Kasia,Novak,Kasia Novak,Unknown,1973-09-23,2021-09-10,Consumer,32,kasia.novak.367@example.com,True
368,C000368,Ola,Lewandowski,Ola Lewandowski,F,1993-09-06,2024-10-14,Consumer,30,ola.lewandowski.368@example.com,False
369,C000369,Hugo,Jansen,Hugo Jansen,F,1955-11-17,2021-12-23,Corporate,35,hugo.jansen.369@example.com,True
370,C000370,Lucia,Martin,Lucia Martin,F,1959-11-18,2021-11-17,Consumer,16,lucia.martin.370@example.com,False
371,C000371,Filip,Rossi,Filip Rossi,F,1975-07-21,2021-09-20,Consumer,10,filip.rossi.371@example.com,True
372,C000372,Lukas,Lewandowski,Lukas Lewandowski,F,1957-04-04,2021-09-18,Consumer,9,lukas.lewandowski.372@example.com,False
373,C000373,Marek,Novak,Marek Novak,M,1994-12-19,2021-07-23,Consumer,25,marek.novak.373@example.com,False
374,C000374,Emma,Brown,Emma Brown,M,1986-02-15,2020-02-05,Corporate,1,emma.brown.374@example.com,False
375,C000375,Hugo,Wojcik,Hugo Wojcik,Unknown,2000-01-27,2021-10-06,Consumer,27,hugo.wojcik.375@example.com,True
376,C000376,Marta,Muller,Marta Muller,Unknown,1988-02-04,2021-04-07,Consumer,20,marta.muller.376@example.com,True
377,C000377,Lena,Brown,Lena Brown,Unknown,1966-09-24,2022-10-07,Consumer,16,lena.brown.377@example.com,False
378,C000378,Kasia,Martin,Kasia Martin,Unknown,1997-07-04,2022-07-19,Consumer,23,kasia.martin.378@example.com,True
379,C000379,Adam,Nilsson,Adam Nilsson,M,1983-06-11,2022-04-12,Consumer,11,adam.nilsson.379@example.com,False
380,C000380,Filip,Muller,Filip Muller,Unknown,1991-09-07,2024-01-13,Consumer,21,filip.muller.380@example.com,False
381,C000381,Eva,Kowalski,Eva Kowalski,Unknown,2001-01-10,2020-06-03,Consumer,29,eva.kowalski.381@example.com,False
382,C000382,Marco,Muller,Marco Muller,Unknown,1968-06-01,2021-05-21,Consumer,1,marco.muller.382@example.com,False
383,C000383,Piotr,Kowalski,Piotr Kowalski,M,1984-06-05,2023-02-06,Small Business,10,piotr.kowalski.383@example.com,True
384,C000384,Marco,Nowak,Marco Nowak,Unknown,1991-07-19,2021-10-29,Consumer,17,marco.nowak.384@example.com,False
385,C000385,Lena,Lewandowski,Lena Lewandowski,Unknown,1961-10-21,2021-05-15,Small Business,32,lena.lewandowski.385@example.com,True
386,C000386,Lucia,Garcia,Lucia Garcia,Unknown,1982-07-28,2022-12-08,Corporate,4,lucia.garcia.386@example.com,False
387,C000387,Eva,Kowalski,Eva Kowalski,Unknown,1974-09-02,2024-02-19,Consumer,1,eva.kowalski.387@example.com,False
388,C000388,Sofia,Kowalski,Sofia Kowalski,Unknown,1998-12-13,2023-12-24,Consumer,15,sofia.kowalski.388@example.com,False
389,C000389,Sofia,Smith,Sofia Smith,Unknown,1976-02-16,2020-09-03,Consumer,26,sofia.smith.389@example.com,True
390,C000390,Tomas,Wojcik,Tomas Wojcik,Unknown,1999-03-25,2024-04-26,Consumer,33,tomas.wojcik.390@example.com,True
391,C000391,Adam,Nilsson,Adam Nilsson,M,2002-09-08,2021-09-21,Small Business,13,adam.nilsson.391@example.com,True
392,C000392,Piotr,Brown,Piotr Brown,M,1981-07-12,2022-02-04,Consumer,6,piotr.brown.392@example.com,False
393,C000393,Lukas,Garcia,Lukas Garcia,F,1994-08-20,2024-01-24,Small Business,20,lukas.garcia.393@example.com,True
394,C000394,Sofia,Wojcik,Sofia Wojcik,F,2001-02-04,2020-03-26,Small Business,24,sofia.wojcik.394@example.com,False
395,C000395,Anna,Garcia,Anna Garcia,F,1999-02-10,2023-05-20,Consumer,19,anna.garcia.395@example.com,False
396,C000396,Emma,Novak,Emma Novak,Unknown,1988-05-18,2021-06-10,Corporate,14,emma.novak.396@example.com,True
397,C000397,Jan,Rossi,Jan Rossi,F,1965-01-10,2022-12-17,Consumer,34,jan.rossi.397@example.com,False
398,C000398,Eva,Brown,Eva Brown,F,1972-11-28,2022-03-04,Consumer,5,eva.brown.398@example.com,False
399,C000399,Noah,Dubois,Noah Dubois,Unknown,1987-12-04,2023-11-01,Consumer,25,noah.dubois.399@example.com,True
400,C000400,Kasia,Novak,Kasia Novak,M,2000-01-02,2024-04-11,Consumer,33,kasia.novak.400@example.com,True
401,C000401,Anna,Garcia,Anna Garcia,F,1998-06-12,2021-12-11,VIP,11,anna.garcia.401@example.com,False
402,C000402,Jan,Brown,Jan Brown,M,1971-07-27,2025-01-11,Consumer,18,jan.brown.402@example.com,True
403,C000403,Sofia,Nowak,Sofia Nowak,M,2001-07-17,2021-05-17,Consumer,26,sofia.nowak.403@example.com,True
404,C000404,Filip,Garcia,Filip Garcia,Unknown,1983-09-05,2022-03-14,Consumer,20,filip.garcia.404@example.com,False
405,C000405,Marco,Martin,Marco Martin,Unknown,2000-09-05,2021-08-11,Small Business,9,marco.martin.405@example.com,False
406,C000406,Marta,Novak,Marta Novak,F,1989-12-04,2023-04-08,Corporate,21,marta.novak.406@example.com,False
407,C000407,Tomas,Rossi,Tomas Rossi,F,1983-12-27,2021-10-01,Small Business,27,tomas.rossi.407@example.com,True
408,C000408,Anna,Wojcik,Anna Wojcik,Unknown,1994-10-09,2023-06-26,Consumer,12,anna.wojcik.408@example.com,True
409,C000409,Hugo,Nowak,Hugo Nowak,Unknown,1999-08-05,2023-03-23,Corporate,2,hugo.nowak.409@example.com,True
410,C000410,Marek,Jansen,Marek Jansen,M,1963-03-07,2021-07-20,Corporate,25,marek.jansen.410@example.com,True
411,C000411,Tomas,Muller,Tomas Muller,F,2002-11-07,2021-01-09,Consumer,18,tomas.muller.411@example.com,False
